fullName,language,stargazersCount,createdAt,pushedAt,url,description,description_zh
taejoonlab/kb-Genetics,JavaScript,0,2026-07-12 11:08:23,2026-09-07 07:48:17,https://github.com/taejoonlab/kb-Genetics,A knowledgebase for BME333/BIO333 Genetics class @ UNIST.,BME333/BIO333 遗传学课程@UNIST 的知识库。
DerekDLP/arxivpaper-daily,Python,0,2025-09-24 12:29:20,2026-09-07 07:39:19,https://github.com/DerekDLP/arxivpaper-daily,,
CultureBotAI/proteintraitsmech,Python,1,2026-07-01 21:06:36,2026-09-07 04:28:29,https://github.com/CultureBotAI/proteintraitsmech,ProteinTraits,蛋白质性状
achillesrasquinha/life-science-mcp,JavaScript,0,2026-09-06 00:00:09,2026-09-07 04:07:31,https://github.com/achillesrasquinha/life-science-mcp,,
innerlightr-wq/disprot-bounded-asymmetry,Python,0,2026-07-28 01:41:27,2026-09-07 03:44:12,https://github.com/innerlightr-wq/disprot-bounded-asymmetry,Bounded asymmetry diagnostics for DisProt proteins,DisProt 蛋白的有界不对称诊断
zeaoji/MyDailyArXiv,Python,2,2026-03-23 09:55:39,2026-09-07 02:26:18,https://github.com/zeaoji/MyDailyArXiv,,
amywang2010/tau_mech,Python,0,2026-08-15 22:58:05,2026-09-07 01:08:43,https://github.com/amywang2010/tau_mech,Multiscale framework integrating mesoscale fluid dynamics (SPH) with geometric graph neural networks to study whether physiological shear influences Tau conformational susceptibility and aggregation-prone-region accessibility (IEEE submission).,将中尺度流体动力学 (SPH) 与几何图神经网络相结合的多尺度框架，用于研究生理剪切是否影响 Tau 构象敏感性和易聚集区域的可及性（IEEE 提交）。
MaybeBio/Daily-ArXiv-AI4Bio,Python,0,2026-09-01 10:21:00,2026-09-07 01:01:14,https://github.com/MaybeBio/Daily-ArXiv-AI4Bio,,
InsomaniacElf/sg-tamil-tts-resources-,,1,2026-05-26 11:12:53,2026-09-06 23:22:50,https://github.com/InsomaniacElf/sg-tamil-tts-resources-,"A curated, searchable list of datasets, models, research papers, and tools for building Text‑to‑Speech systems for Singapore Tamil and related low‑resource varieties.",用于为新加坡泰米尔语和相关低资源品种构建文本转语音系统的数据集、模型、研究论文和工具的精选、可搜索列表。
Jianqiuer/Awesome6DPoseEstimation,Python,320,2023-02-21 16:18:39,2026-09-06 23:06:48,https://github.com/Jianqiuer/Awesome6DPoseEstimation,,
yqhuang722/DailyArxiv,Python,8,2025-01-23 11:16:18,2026-09-06 23:05:26,https://github.com/yqhuang722/DailyArxiv,"A bot that automatically fetches the latest articles from Arxiv, helping users stay updated with new research papers based on customizable keywords or categories. Ideal for researchers and academics tracking cutting-edge developments.",一个自动从 Arxiv 获取最新文章的机器人，帮助用户根据可自定义的关键字或类别随时了解新的研究论文。非常适合跟踪前沿发展的研究人员和学者。
RoshaniPawar16/alphamissense-cftr,Jupyter Notebook,0,2026-05-14 22:59:42,2026-09-06 20:38:43,https://github.com/RoshaniPawar16/alphamissense-cftr,CFTR variant pathogenicity annotation using CFTR2 and AlphaMissense. AUC 0.946 on 292 labelled variants. 7 unclassified variants predicted pathogenic with population frequency support.,使用 CFTR2 和 AlphaMissense 注释 CFTR 变异致病性。 292 个标记变体的 AUC 0.946。 7 个未分类的变异体通过群体频率支持预测致病性。
Cosmos-Logic-Institute-CLI/Infinite-Virtual,,2,2026-01-27 05:50:34,2026-09-06 19:59:22,https://github.com/Cosmos-Logic-Institute-CLI/Infinite-Virtual,Boundaries between virtual and reality are non-existent,虚拟与现实之间不存在界限
enhansome/enhansome-structural-bioinformatics,,0,2026-08-12 18:01:52,2026-09-06 16:35:46,https://github.com/enhansome/enhansome-structural-bioinformatics,,
guozhihuan01-hash/embodied-nav-papers,Python,2,2025-12-21 17:34:45,2026-09-06 16:27:05,https://github.com/guozhihuan01-hash/embodied-nav-papers,Auto-updated list of embodied navigation papers from arXiv (2024–Now),自动更新的 arXiv 体现导航论文列表（2024 年至今）
AspirinCode/awesome-AI4MolConformation-MD,,307,2024-04-10 13:19:13,2026-09-06 16:00:09,https://github.com/AspirinCode/awesome-AI4MolConformation-MD,"List of molecules (small molecules, RNA, peptide, protein, enzymes, antibody,  and PPIs)  conformations and molecular dynamics (force fields) using generative artificial intelligence and deep learning",使用生成人工智能和深度学习的分子（小分子、RNA、肽、蛋白质、酶、抗体和 PPI）构象和分子动力学（力场）列表
ai4s-research/awesome-ai-for-science,,1945,2025-10-04 17:32:39,2026-09-06 15:03:02,https://github.com/ai4s-research/awesome-ai-for-science,"A curated list of awesome AI tools, libraries, papers, datasets, and frameworks that accelerate scientific discovery — from physics and chemistry to biology, materials, and beyond.",精选的人工智能工具、库、论文、数据集和框架列表，可加速科学发现——从物理和化学到生物学、材料等。
pstAmbition/DailyArXiv_Multimodal,Python,19,2025-05-15 12:54:26,2026-09-06 13:39:49,https://github.com/pstAmbition/DailyArXiv_Multimodal,Daily ArXiv Papers.,每日 ArXiv 论文。
exopoiesis/arxiv-radar-electrochemistry,Python,1,2026-05-07 01:46:31,2026-09-06 13:38:18,https://github.com/exopoiesis/arxiv-radar-electrochemistry,"Daily-curated electrochemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views. ",来自 arXiv 的每日精选电化学相关论文，包含摘要、规范标签和生成的页面视图。
enhansome/enhansome-ai-for-science,,0,2026-08-12 14:18:48,2026-09-06 12:22:10,https://github.com/enhansome/enhansome-ai-for-science,,
exopoiesis/arxiv-radar-chemistry,Python,1,2026-05-03 22:55:49,2026-09-06 11:37:01,https://github.com/exopoiesis/arxiv-radar-chemistry,"Daily-curated chemistry-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选化学相关论文，包含摘要、规范标签和生成的页面视图。
iszhanjiawei/dubbing-dubber-arxiv-daily,Python,0,2026-02-04 18:29:41,2026-09-06 11:29:33,https://github.com/iszhanjiawei/dubbing-dubber-arxiv-daily,,
iszhanjiawei/TTS_arxiv_daily,Python,3,2025-07-29 11:13:56,2026-09-06 11:03:34,https://github.com/iszhanjiawei/TTS_arxiv_daily,,
exopoiesis/arxiv-radar-polymer,Python,0,2026-05-04 03:29:07,2026-09-06 10:39:19,https://github.com/exopoiesis/arxiv-radar-polymer,"Daily-curated polymer-relevant papers from arXiv with abstracts, canonical tags, and generated Pages views.",来自 arXiv 的每日精选聚合物相关论文，包含摘要、规范标签和生成的页面视图。
AI-in-Transportation-Lab/awesome-mechanistic-interpretability,JavaScript,153,2025-06-12 01:06:59,2026-09-06 10:29:07,https://github.com/AI-in-Transportation-Lab/awesome-mechanistic-interpretability,"A carefully curated collection of high-quality libraries, projects, tutorials, research papers, and other essential resources focused on Mechanistic Interpretability, a growing subfield in machine learning interpretability research that aims to reverse-engineer neural networks into understandable computational components.",精心策划的高质量库、项目、教程、研究论文和其他重要资源的集合，重点关注机械可解释性，这是机器学习可解释性研究中不断发展的子领域，旨在将神经网络逆向工程为可理解的计算组件。
iszhanjiawei/flow_matching_arxiv_daily,Python,106,2025-07-08 18:20:28,2026-09-06 10:05:01,https://github.com/iszhanjiawei/flow_matching_arxiv_daily,,
dvlan26/daily-arxiv-ai4sensor,Python,2,2026-02-01 09:49:39,2026-09-06 09:38:31,https://github.com/dvlan26/daily-arxiv-ai4sensor,🎓Automatically Update AI4Sensor Papers Daily using Github Actions,🎓使用 Github Actions 每天自动更新 AI4Sensor 论文
ZhuYingJessica/cv-daily,Python,47,2024-05-22 10:52:59,2026-09-06 09:26:31,https://github.com/ZhuYingJessica/cv-daily,This is an Arxiv paper collection,这是 Arxiv 论文集
Beliavsky/Fortran-code-on-GitHub,,388,2021-06-13 20:27:11,2026-09-06 07:31:39,https://github.com/Beliavsky/Fortran-code-on-GitHub,"Directory of Fortran codes on GitHub, arranged by topic",GitHub 上的 Fortran 代码目录，按主题排列
paulrobustelli/Zhu_Sisk_AR_oligomers_2025,Jupyter Notebook,0,2025-11-05 03:02:08,2026-09-06 04:45:07,https://github.com/paulrobustelli/Zhu_Sisk_AR_oligomers_2025,"Code Accompanying ""Molecular mechanisms of small molecules that stabilize oligomers of a phase-separating intrinsically disordered protein""",伴随“稳定相分离本质无序蛋白质寡聚体的小分子的分子机制”的代码
zibaee-2021/DJ_int_proj,Python,0,2025-06-24 23:00:15,2026-09-06 02:36:10,https://github.com/zibaee-2021/DJ_int_proj,,
AspirinCode/papers-for-molecular-design-using-DL,,952,2023-02-28 15:08:10,2026-09-05 21:02:43,https://github.com/AspirinCode/papers-for-molecular-design-using-DL,List of Molecular and Material design using Generative AI and Deep Learning ,使用生成式人工智能和深度学习的分子和材料设计列表
tobias-weiss-ai-xr/quantum-computing-research,Python,0,2026-08-20 13:29:21,2026-09-05 19:51:45,https://github.com/tobias-weiss-ai-xr/quantum-computing-research,,
jiwoos23/LLPS-MD-Toolkit,Jupyter Notebook,0,2026-06-01 18:39:53,2026-09-05 14:49:19,https://github.com/jiwoos23/LLPS-MD-Toolkit,"An automated, general-purpose computational pipeline for analysing the molecular dynamics, conformational plasticity, and mesoscale phase behaviour of intrinsically disordered proteins (IDPs).",一种自动化的通用计算管道，用于分析本质无序蛋白质 (IDP) 的分子动力学、构象可塑性和介观相行为。
CiboFeng/ConformationalFluctuation,Python,0,2026-08-16 18:33:19,2026-09-05 11:24:58,https://github.com/CiboFeng/ConformationalFluctuation,Code of molecular dynamics simulation and analysis on conformational fluctuation,分子动力学模拟与构象波动分析代码
ryancahildebrandt/awesome_slop,Go Template,0,2025-07-25 08:34:28,2026-09-05 08:20:42,https://github.com/ryancahildebrandt/awesome_slop,LLM reading list,LLM阅读清单
api-evangelist/topos-bio,,0,2026-08-02 13:34:45,2026-09-05 04:17:31,https://github.com/api-evangelist/topos-bio,"Topos Bio — independent third-party profile of a public API surface, by API Evangelist. Topos Bio is an AI-native drug discovery company building all-atom foundation models for intrinsically disordered proteins (IDPs) — dynamic, flexible proteins implicated in diseases such as Alzheimer's and prostate cancer.",Topos Bio — 公共 API 界面的独立第三方配置文件，由 API Evangelist 提供。 Topos Bio 是一家人工智能原生药物发现公司，为本质无序蛋白质 (IDP) 构建全原子基础模型，这些蛋白质是与阿尔茨海默病和前列腺癌等疾病有关的动态、灵活的蛋白质。
sarojinimalhari/Structural-Mapping-and-Specification-Analysis-of-the-Protein-Data-Bank-PDB-ATOM-Record,,1,2026-09-05 03:58:59,2026-09-05 04:07:51,https://github.com/sarojinimalhari/Structural-Mapping-and-Specification-Analysis-of-the-Protein-Data-Bank-PDB-ATOM-Record,,
api-evangelist/peptone,,0,2026-08-01 10:27:11,2026-09-05 03:51:38,https://github.com/api-evangelist/peptone,"Peptone — independent third-party profile of a public API surface, by API Evangelist. Peptone is a computational drug-discovery biotech building a Product Engine that targets intrinsically disordered proteins (IDPs). It couples experimental measurement of disordered proteins in solution with enhanced-sampling simulation and generative machine-learn",Peptone — 公共 API 界面的独立第三方配置文件，由 API Evangelist 提供。 Peptone 是一种计算药物发现生物技术，构建了一个针对本质无序蛋白质 (IDP) 的产品引擎。它将溶液中无序蛋白质的实验测量与增强采样模拟和生成机器学习结合起来
spacenship/newDailyArxiv,Python,0,2026-05-08 13:17:08,2026-09-05 03:04:09,https://github.com/spacenship/newDailyArxiv,daily paper from Arxiv,来自 Arxiv 的日报
cheungngo/091IvD-Psychedelics-Epi-2-SCZ-TRS-TWAS,Jupyter Notebook,0,2026-09-05 01:06:10,2026-09-05 01:14:01,https://github.com/cheungngo/091IvD-Psychedelics-Epi-2-SCZ-TRS-TWAS,"A shared cytoskeletal–guidance architecture links persistent psychedelic-associated enhancers to schizophrenia TWAS, with a minority tail in a clozapine-enriched proxy",共享的细胞骨架引导架构将持久迷幻相关增强子与精神分裂症 TWAS 联系起来，并在富含氯氮平的代理中具有少数尾部
emalacs/Scalone_IDP_Pharmacophore_Mapping_2026,JavaScript,0,2026-09-04 20:01:19,2026-09-04 22:12:38,https://github.com/emalacs/Scalone_IDP_Pharmacophore_Mapping_2026,,
joheras/Lecturas,Jupyter Notebook,20,2019-09-02 22:15:58,2026-09-04 21:58:00,https://github.com/joheras/Lecturas,,
iopwsy/arXiv_cond-mat,Python,3,2025-05-01 21:38:05,2026-09-04 17:33:20,https://github.com/iopwsy/arXiv_cond-mat,利用GitHub Action 与LLM自动更新arXiv凝聚态物理相关论文,Use GitHub Action and LLM to automatically update arXiv condensed matter physics related papers
